"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","review_per_month"
"12906",820157543740584320,"Touch of Klass Suites “3 Bedrooms”",493915241,"Arlene","Queens","Jamaica",40.67057,-73.7756,"Private room",100,30,20,0.95,1,263,3,0.95
"12907",820166028658823552,"Brooklyn Serenity -Garden floor apt",439066367,"Ronald","Brooklyn","Bedford-Stuyvesant",40.68909,-73.93611,"Entire home/apt",90,30,52,2.47,3,267,6,2.47
"12908",820210525234875008,"East Flatbush Nook",480320061,"Prince","Brooklyn","East Flatbush",40.6463231209879,-73.9194072883606,"Entire home/apt",69,30,2,0.1,1,190,1,0.1
"12909",820269361113262208,"Bright Loft w/ Huge Terrace",528409,"Brent","Manhattan","Chelsea",40.74012,-73.99969,"Entire home/apt",375,30,3,0.16,1,261,1,0.16
"12910",820337097299251456,"Shared large room for men, desk 15 min. To NYC",492149141,"Jonathan","Bronx","Morris Heights",40.8516481,-73.9207176,"Shared room",25,30,29,1.4,3,32,3,1.4
"12911",820361475735199872,"Spacious & Cozy 1BR in Heart of Williamsburg",179026754,"Maria","Brooklyn","Williamsburg",40.7125691957689,-73.9645733565546,"Entire home/apt",159,30,4,0.32,4,318,3,0.32
"12912",820391438673266560,"Large Bedroom, Breathtaking Views",241378877,"Julian","Queens","Long Island City",40.74775,-73.93863,"Private room",138,30,7,0.34,2,364,0,0.34
"12913",820400240250706176,"Cozy and big room",82398975,"Samantha","Queens","Astoria",40.7579069,-73.9092084,"Private room",72,30,0,0,1,59,0,0
"12914",820498236955798016,"Light and spacious apartment in Williamsburg",9538192,"Lucie","Brooklyn","Williamsburg",40.71509,-73.9638,"Entire home/apt",156,30,5,0.24,1,323,0,0.24
"12915",820530353821552896,"Newly Renovated UES Apartment",473024130,"Ivey","Manhattan","Upper East Side",40.77249,-73.94838,"Entire home/apt",140,30,2,0.12,1,115,1,0.12
"12916",820545553376049920,"Entire Beautiful 1BR for You! [R]",51339469,"Julie","Queens","Whitestone",40.78463,-73.81606,"Entire home/apt",102,30,0,0,4,338,0,0
"12917",820620549803913984,"Latisha luxury place getaway 1",143127602,"Fritz","Brooklyn","Cypress Hills",40.683403,-73.883836,"Private room",121,30,16,0.76,7,109,0,0.76
"12918",820671459392875520,"Bushwick HDTV Room, AC, 20 mins to Manhattan #369",3223938,"Eugene","Brooklyn","Bushwick",40.702029628561,-73.9260281484433,"Private room",45,30,0,0,740,337,0,0
"12919",820836842720958720,"Accessible Private Room #713 B",305240193,"Elena","Manhattan","Harlem",40.80998,-73.95149,"Private room",80,30,0,0,288,218,0,0
"12920",820836875720364160,"Convenient Private Room #262 C",305240193,"Elena","Manhattan","Chinatown",40.7134891673458,-73.9943219456878,"Private room",99,30,0,0,288,157,0,0
"12921",820866532149885440,"B. Cozy Bedroom near Sunset Park",224301575,"John","Brooklyn","Sunset Park",40.6507731196987,-74.0041129672343,"Private room",79,30,10,0.49,2,360,1,0.49
"12922",820930067227183488,"Bushwick HDTV Room, AC, 20 mins to Manhattan #371",3223938,"Eugene","Brooklyn","Bushwick",40.702646976111,-73.9259493356294,"Private room",41,30,0,0,740,354,0,0
"12923",820973617127079680,"1st floor :Room 3",258289017,"Umme Salma","Brooklyn","Cypress Hills",40.6797405213902,-73.86547108809,"Private room",40,30,5,0.26,7,319,3,0.26
"12924",821002014417862528,"Functional Private Room #784 A",305240193,"Elena","Manhattan","Upper West Side",40.7993262880932,-73.9602159236398,"Private room",60,30,0,0,288,305,0,0
"12925",821002678537092480,"Classic Private Room #757 B",305240193,"Elena","Manhattan","Morningside Heights",40.8036,-73.96409,"Private room",72,30,0,0,288,309,0,0
"12926",821008630461119744,"69-5A Modern Lower East Side 1BR Apt",162280872,"Urban Furnished","Manhattan","Lower East Side",40.7193634,-73.985112,"Entire home/apt",144,30,1,0.33,221,316,1,0.33
"12927",821012397088618496,"69-2C  Brand New 1BR Prime Lower East Side",162280872,"Urban Furnished","Manhattan","Lower East Side",40.7193634,-73.985112,"Entire home/apt",149,30,0,0,221,339,0,0
"12928",821019243721350656,"240-14  NEW Studio Prime Location W&D in unit",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,0,0,221,338,0,0
"12929",821019725341195008,"323-2 Spacious 2BR Williamsburg",162280872,"Urban Furnished","Brooklyn","Williamsburg",40.713974,-73.9445277,"Entire home/apt",206,30,5,0.31,221,324,4,0.31
"12930",821024640885650432,"Classic Private Room #168 2C",305240193,"Elena","Brooklyn","Crown Heights",40.6735300045172,-73.9558302431479,"Private room",76,30,0,0,288,127,0,0
"12931",821027441104935936,"75-2D  New 1BR Prime UES W&D Balcony Elevator",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7707911,-73.9575008,"Entire home/apt",172,30,1,0.09,221,304,1,0.09
"12932",821029707655831296,"69-5D  Modern Lower East East 1br Apt",162280872,"Urban Furnished","Manhattan","Lower East Side",40.7193641662598,-73.9851150512695,"Entire home/apt",139,30,2,0.2,221,341,2,0.2
"12933",821030948961436032,"75-5C 3BR Brand New Luxury Duplex W&D Elevator",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7707911,-73.9575008,"Entire home/apt",287,30,0,0,221,307,0,0
"12934",821031571738778880,"240-9  Luxury Prime Location Studio W&D",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,2,0.16,221,347,1,0.16
"12935",821031760388969600,"240-11  New Studio Prime Upper East W&D",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",149,30,0,0,221,324,0,0
"12936",821032662304058368,"78-3A  Luxury Brand New Modern 1BR W&D",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7724266052246,-73.9545516967773,"Entire home/apt",179,30,0,0,221,300,0,0
"12937",821034451604729472,"78-4B  New Quality 1br  W&D in unit Skylight",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7724266052246,-73.9545516967773,"Entire home/apt",169,30,3,0.19,221,308,1,0.19
"12938",821035041004824832,"78-4D  Quality 1br W&D~Skylight By Central Park",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7724266052246,-73.9545516967773,"Entire home/apt",169,30,1,0.09,221,339,1,0.09
"12939",821037493315566208,"240-15  Luxury Studio Prime Location W&D",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,0,0,221,308,0,0
"12940",821039716685433600,"240-12  Brand New Studio Prime location W&D",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,1,0.07,221,365,0,0.07
"12941",821042511119924480,"240-5  NEW Prime Location Studio W&D in unit",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,2,0.1,221,339,1,0.1
"12942",821045754911305728,"240-6  New Studio Prime Location  W&D in unit",162280872,"Urban Furnished","Manhattan","Upper East Side",40.7709350585938,-73.9575881958008,"Entire home/apt",159,30,2,0.13,221,345,1,0.13
"12943",821073821703888128,"Peaceful Clean Charming Natural Light Studio",31915917,"Glorietta","Brooklyn","Prospect Heights",40.6781857886382,-73.9654904641293,"Entire home/apt",175,30,2,0.11,1,338,0,0.11
"12944",821255433604832128,"Charming Bedroom in Greenpoint",382572424,"Sam","Brooklyn","Greenpoint",40.73395,-73.95414,"Private room",70,30,4,0.23,1,324,2,0.23
"12945",821496587955779200,"Blueground | UWS, gym & doorman, nr Central Park",107434423,"Blueground","Manhattan","Upper West Side",40.7911888,-73.9737101,"Entire home/apt",282,31,0,0,897,157,0,0
"12946",821532299969370624,"Convenient Private Room #199 B",305240193,"Elena","Manhattan","Upper West Side",40.7999198376918,-73.961727617251,"Private room",95,30,0,0,288,267,0,0
"12947",821620096485245696,"*Super cozy 3 bedroom oasis *",428686533,"Dream","Brooklyn","Bedford-Stuyvesant",40.68742,-73.92143,"Entire home/apt",175,30,4,0.2,3,365,0,0.2
"12948",821621850839464320,"Sunny 1 bedroom Apt in HudsonYards NYC",447250856,"Omer","Manhattan","Chelsea",40.7516265828772,-73.9972344133168,"Entire home/apt",349,30,0,0,1,90,0,0
"12949",821648752151909248,"Enjoy the comforts of South Park Slope",3763260,"Orlando","Brooklyn","South Slope",40.66228,-73.98336,"Private room",297,3,30,2.6,1,20,30,2.6
"12950",821678072574201856,"Charming Midtown South Loft with High Ceilings",489756011,"Wapt","Manhattan","Midtown",40.749239358278,-73.9823055352407,"Entire home/apt",140,30,2,0.18,30,338,2,0.18
"12951",821692456646624640,"Stylish Murray Hill 2BR w/ Liv & Din Area",489756011,"Wapt","Manhattan","Murray Hill",40.7470158595202,-73.9764993775724,"Entire home/apt",140,30,1,0.08,30,307,0,0.08
"12952",821694666164845312,"Gateway Experience | *Parking included",500002037,"Brittany","Brooklyn","East New York",40.65683,-73.8813,"Entire home/apt",150,30,14,0.67,1,90,0,0.67
"12953",821745411929728256,"The 3BR Delux-NearJFK,  Beaches & Brooklyn College",26346459,"Mercedes","Brooklyn","Flatlands",40.62799,-73.93915,"Entire home/apt",300,30,0,0,1,364,0,0
"12954",821812150063956352,"Lofty luxurious in prime area",308529418,"Yossi","Brooklyn","Gowanus",40.6787741120118,-73.9912457411103,"Private room",447,30,10,0.55,1,339,0,0.55
"12955",821872067238466816,"small room with park view",39277795,"Javier","Brooklyn","Sunset Park",40.64692,-74.00239,"Private room",35,30,14,0.67,4,237,3,0.67
"12956",821888981927057280,"Private room in 2 br modern apartment",291190299,"Avtandil","Manhattan","Washington Heights",40.84793118032,-73.9349981395201,"Private room",70,31,1,0.37,1,364,1,0.37
"12957",821890279132867584,"Cute Bedroom, Magical Bedstuy Brownstone & Garden",18353978,"Jasmine","Brooklyn","Bedford-Stuyvesant",40.68313,-73.91485,"Private room",204,2,17,0.89,1,168,7,0.89
"12958",821903428567245824,"MACON 2-Modern queen size room",406193264,"Manuel","Brooklyn","Bedford-Stuyvesant",40.6852640061653,-73.9155372525183,"Private room",45,30,45,2.21,9,116,3,2.21
"12959",822040136625069952,"New luxury chic suite in NYC",110065507,"Nia","Brooklyn","Crown Heights",40.67424,-73.95007,"Entire home/apt",166,2,64,3.52,1,35,39,3.52
"12960",822188649801139456,"Blueground | Sutton Pl, doorman & gym, nr park",107434423,"Blueground","Manhattan","Midtown",40.758206,-73.962772,"Entire home/apt",310,31,0,0,897,310,0,0
"12961",822220386913710848,"Yazzi's Place",499979055,"Yasmin","Queens","Richmond Hill",40.691757,-73.818725,"Entire home/apt",145,1,24,1.33,1,0,4,1.33
"12962",822309277505612544,"Bedstuy Large HDTV Room, 25 min to Manhattan #354",3223938,"Eugene","Brooklyn","Bedford-Stuyvesant",40.6878572184473,-73.9454389734092,"Private room",41,30,0,0,740,354,0,0
"12963",822318420733175808,"HUGE Room, 3 blocks to Prospect Park, HDTV #467",3223938,"Eugene","Brooklyn","East Flatbush",40.6521757362014,-73.9514568559531,"Private room",39,30,0,0,740,354,0,0
"12964",822333830723573504,"Large Room, 3 blocks to Prospect Park, HDTV #468",3223938,"Eugene","Brooklyn","East Flatbush",40.64993,-73.95179,"Private room",36,30,0,0,740,354,0,0
"12965",822360755166514944,"Bright Room, 3 blocks to Prospect Park, HDTV #470",3223938,"Eugene","Brooklyn","Flatbush",40.6503188955161,-73.9535500301275,"Private room",36,30,0,0,740,354,0,0
"12966",822366022120332032,"HUGE Room, 3 blocks to Prospect Park, HDTV #471",3223938,"Eugene","Brooklyn","Flatbush",40.6519038666401,-73.9533556483209,"Private room",40,30,0,0,740,354,0,0
"12967",822371887005286400,"Large HDTV Room, 3 blocks to Prospect Park #472",3223938,"Eugene","Brooklyn","East Flatbush",40.65194,-73.95245,"Private room",37,90,0,0,740,354,0,0
"12968",822376759890209280,"Bright Room, 3 blocks to Prospect Park, HDTV #474",3223938,"Eugene","Brooklyn","Flatbush",40.65176,-73.95368,"Private room",32,30,0,0,740,354,0,0
"12969",822381092426074240,"MACON 3-Modern queen size room",406193264,"Manuel","Brooklyn","Bedford-Stuyvesant",40.6856335055997,-73.9157886934067,"Private room",103,30,48,2.33,9,180,3,2.33
"12970",822383556854983424,"Waterfront Room w/ Private Bath in Hudson Yards",372289021,"Joseph","Manhattan","Hell's Kitchen",40.7618206,-74.0000589,"Private room",100,30,0,0,1,157,0,0
"12971",822384074004886784,"MACON 4-Modern queen size room",406193264,"Manuel","Brooklyn","Bedford-Stuyvesant",40.6855068217945,-73.9154718396677,"Private room",103,30,50,2.39,9,180,0,2.39
"12972",822551687278405248,"Cozy Queen-size bedroom in historical area",64456945,"Bridgette","Queens","St. Albans",40.69176,-73.76787,"Private room",100,30,1,1,4,341,1,1
"12973",822558617844543232,"XL 3 Bedroom/2Bath UES Apt ~W/D In unit",27181542,"JT Urban","Manhattan","Upper East Side",40.7695693525309,-73.9563391759269,"Entire home/apt",235,30,2,0.12,66,232,1,0.12
"12974",822562635742641920,"Cozy private room 1 in flushing",475832490,"Kong","Queens","Flushing",40.7541058519794,-73.8164248419616,"Private room",79,30,41,1.97,4,276,3,1.97
"12975",822597665094988160,"15min from Midtown Spacious",61156701,"Zui","Queens","Sunnyside",40.74556,-73.91636,"Private room",70,30,13,0.69,1,347,4,0.69
"12976",822627637431135488,"Private beatiful Room in queens Ny",1680212,"Javier","Queens","Jackson Heights",40.7495578037527,-73.8856120687566,"Private room",92,30,10,0.53,2,364,0,0.53
"12977",822658910988915840,"Tu_Cum Williamsburg",6298158,"Sid","Brooklyn","Williamsburg",40.7116993581663,-73.967162668705,"Private room",120,30,16,0.81,3,179,0,0.81
"12978",822706296375987840,"Gramercy style goes east",32368779,"Emma","Brooklyn","Bushwick",40.6861301900605,-73.9141988012721,"Private room",191,30,3,0.17,13,364,0,0.17
"12979",822728503736189312,"A perfect  apartment from home",500249074,"Caroline","Queens","Queens Village",40.7065981406668,-73.748108637622,"Entire home/apt",266,2,68,3.34,2,341,37,3.34
"12980",822759892870461440,"Cozy private room 3 with balcony",475832490,"Kong","Queens","Flushing",40.7560995449791,-73.8162270282459,"Private room",89,30,30,1.45,4,345,4,1.45
"12981",822778389069736704,"Cozy private room 2 with balcony",475832490,"Kong","Queens","Flushing",40.7543131926226,-73.8150074907691,"Private room",89,30,31,1.53,4,365,4,1.53
"12982",822928524915128448,"Blueground | West Village, w/d, nr Equinox",107434423,"Blueground","Manhattan","West Village",40.7373232,-74.0042366,"Entire home/apt",396,31,0,0,897,184,0,0
"12983",823162870267898624,"Super SIZE studio/1bedroom apt",77497967,"Kaylen","Bronx","Williamsbridge",40.8795069,-73.863075,"Entire home/apt",190,30,1,0.06,1,363,0,0.06
"12984",823187166558406272,"Peaceful & Cozy Private Full Room / Bushwick",40511252,"Auset","Queens","Glendale",40.6979044084218,-73.893553593036,"Private room",52,30,8,0.46,3,315,1,0.46
"12985",823240139168837120,"Mott Haven Suite | Kitchen | Gym + Workspaces",30283594,"Global Luxury Suites","Bronx","Port Morris",40.809887,-73.93061,"Entire home/apt",190,1,12,0.58,46,363,6,0.58
"12986",823268495658074240,"Quiet & Modern Apt in Williamsburg",568880,"Mariana","Brooklyn","Williamsburg",40.7171640472445,-73.9523772267552,"Entire home/apt",245,30,28,1.39,1,135,4,1.39
"12987",823336914508128640,"Hudson Yards 4 BR 1 BTH Laundry Dishwasher",424296351,"Michael","Manhattan","Hell's Kitchen",40.7554783096214,-73.9940804062099,"Entire home/apt",190,30,1,0.1,82,338,1,0.1
"12988",823349333746787200,"Luxury 3 Bed 3 Full Bath Duplex Prime NYC Location",424296351,"Michael","Manhattan","Upper East Side",40.7616588890844,-73.9632372525572,"Entire home/apt",300,30,0,0,82,90,0,0
"12989",823353128006666240,"Modern Cozy Studio Apartment",441017280,"Elisa","Staten Island","Emerson Hill",40.6007811,-74.1336044,"Private room",120,30,10,0.48,1,180,2,0.48
"12990",823357651013487104,"5 Bedroom 2 Bath * Full Floor * Midtown",424296351,"Michael","Manhattan","Hell's Kitchen",40.762439663735,-73.9895474599724,"Entire home/apt",300,30,0,0,82,365,0,0
"12991",823403018504800640,"Cozy Bed-Stuy Cottage",338163142,"Julie","Brooklyn","Bedford-Stuyvesant",40.6920596155705,-73.9354868744754,"Entire home/apt",150,30,24,1.16,1,125,5,1.16
"12992",823406575491358208,"XL Prime Tribeca Furnished Loft",424296351,"Michael","Manhattan","Tribeca",40.71491,-74.0095,"Entire home/apt",343,30,2,0.16,82,307,2,0.16
"12993",823424973232990720,"3BR Furnished Loft Hudson Yards/Midtown West",424296351,"Michael","Manhattan","Hell's Kitchen",40.75564,-73.99395,"Entire home/apt",205,30,0,0,82,307,0,0
"12994",823439230480225152,"Amazing Location Kips Bay/Murray Hill Apartment",424296351,"Michael","Manhattan","Murray Hill",40.74512,-73.97583,"Entire home/apt",175,30,0,0,82,365,0,0
"12995",823456614151897344,"Mint 3BR Rental Midtown West/Hudson Yards",424296351,"Michael","Manhattan","Hell's Kitchen",40.7539731720057,-73.9941769549873,"Entire home/apt",217,30,0,0,82,338,0,0
"12996",823475329896774272,"Cozy sun room near campus for traveling through!",68967630,"Candice","Manhattan","Morningside Heights",40.8037798505674,-73.9643568930822,"Private room",85,30,11,0.64,2,307,0,0.64
"12997",823481564766372992,"Steps to Hudson Yards! Amazing Furnished Apartment",424296351,"Michael","Manhattan","Hell's Kitchen",40.7561037757642,-73.9942844027317,"Entire home/apt",217,30,2,0.14,82,365,1,0.14
"12998",823497836432683008,"Furnished 3 Bedroom Loft in Hudson Yards",424296351,"Michael","Manhattan","Hell's Kitchen",40.75426,-73.9938,"Entire home/apt",190,30,0,0,82,365,0,0
"12999",823499295842099200,"Brooklyn Most luxurious, designer huge dreamy room",270554496,"Fakhar","Brooklyn","Bedford-Stuyvesant",40.69316,-73.93355,"Private room",143,1,65,3.27,3,342,51,3.27
"13000",823518170965571712,"3BR Loft! Mins to Time Square!",424296351,"Michael","Manhattan","Hell's Kitchen",40.7556953428518,-73.9941228108932,"Entire home/apt",199,30,0,0,82,365,0,0
"13001",823799350649037568,"Your brownstone in BK…",22194698,"Joe & Jay","Brooklyn","Bedford-Stuyvesant",40.6910339,-73.9264746,"Entire home/apt",110,30,45,2.19,1,310,3,2.19
"13002",823801547229200512,"Newly Renovated Duplex Apartment",500199803,"Harvin","Brooklyn","Bedford-Stuyvesant",40.6900057015446,-73.9281897957092,"Entire home/apt",388,30,0,0,3,180,0,0
"13003",823814510650049920,"Bed-Stuy Garden Getaway!",129139650,"Jorge","Brooklyn","Bedford-Stuyvesant",40.68413,-73.92309,"Entire home/apt",120,30,14,0.76,1,254,3,0.76
"13004",823846058822740992,"Serene House",500466854,"Franklin","Bronx","Edenwald",40.886002,-73.833675,"Private room",70,30,0,0,1,365,0,0
"13005",823873279680543360,"Super Spacious Room w/ Private Entrance & Bathroom",62659791,"Chizoba","Brooklyn","Crown Heights",40.6765261392237,-73.9549702744473,"Private room",189,1,22,4.4,2,348,22,4.4
"13006",823892595257100032,"Beautiful 4 bedroom vacation house",500477805,"Rebecca","Queens","Flushing",40.7582119,-73.8127971,"Entire home/apt",429,30,19,1.01,3,179,1,1.01
